antecedents,consequents,support,confidence,lift
HW0,GVG,0.3584905660377358,0.9499999999999998,1.9365384615384613
GVG,HW0,0.3584905660377358,0.7307692307692307,1.9365384615384613
LWD,HW0,0.22641509433962265,0.6,1.5899999999999999
HW0,LWD,0.22641509433962265,0.6,1.5899999999999999
UZI,ZX5,0.20754716981132076,0.9166666666666667,1.567204301075269
ZX5,UZI,0.20754716981132076,0.3548387096774194,1.5672043010752688
ZX5,HW0,0.33962264150943394,0.5806451612903226,1.538709677419355
HW0,ZX5,0.33962264150943394,0.8999999999999999,1.5387096774193547
2K4,206,0.2641509433962264,0.4827586206896552,1.5050709939148075
206,2K4,0.2641509433962264,0.823529411764706,1.5050709939148075
Z99,UCR,0.24528301886792453,0.41935483870967744,1.481720430107527
UCR,Z99,0.24528301886792453,0.8666666666666667,1.481720430107527
ZX5,GVG,0.41509433962264153,0.7096774193548387,1.446650124069479
GVG,ZX5,0.41509433962264153,0.8461538461538461,1.446650124069479
GVG,IW1,0.32075471698113206,0.6538461538461539,1.4439102564102564
IW1,GVG,0.32075471698113206,0.7083333333333333,1.4439102564102562
HW0,GSI,0.2641509433962264,0.7,1.4269230769230767
GSI,HW0,0.2641509433962264,0.5384615384615384,1.4269230769230767
XZC,HJ3,0.2641509433962264,0.6666666666666666,1.4133333333333333
HJ3,XZC,0.2641509433962264,0.5599999999999999,1.413333333333333
206,Z99,0.2641509433962264,0.823529411764706,1.407969639468691
144,ZX5,0.2641509433962264,0.823529411764706,1.407969639468691
ZX5,144,0.2641509433962264,0.45161290322580644,1.4079696394686907
Z99,206,0.2641509433962264,0.45161290322580644,1.4079696394686907
OXO,IW1,0.2641509433962264,0.6363636363636364,1.4053030303030303
IW1,OXO,0.2641509433962264,0.5833333333333333,1.40530303030303
84J,AQO,0.20754716981132076,0.5,1.3947368421052633
AQO,84J,0.20754716981132076,0.5789473684210527,1.394736842105263
MG8,LWD,0.20754716981132076,0.5238095238095238,1.388095238095238
LWD,MG8,0.20754716981132076,0.5499999999999999,1.3880952380952378
FQC,RF5,0.24528301886792453,0.36111111111111116,1.3670634920634923
RF5,FQC,0.24528301886792453,0.9285714285714286,1.367063492063492
NVL,UZI,0.22641509433962265,0.3076923076923077,1.358974358974359
NX3,S30,0.22641509433962265,0.3076923076923077,1.358974358974359
UZI,NVL,0.22641509433962265,1.0,1.358974358974359
S30,NX3,0.22641509433962265,1.0,1.358974358974359
PW7,XZC,0.3018867924528302,0.5333333333333333,1.346031746031746
XZC,PW7,0.3018867924528302,0.7619047619047619,1.346031746031746
8AK,Z99,0.2641509433962264,0.7777777777777778,1.3297491039426523
Z99,8AK,0.2641509433962264,0.45161290322580644,1.3297491039426523
ARZ,HW0,0.24528301886792453,0.5,1.325
IW1,HJ3,0.2830188679245283,0.625,1.325
LRR,I3L,0.20754716981132076,1.0,1.325
HJ3,IW1,0.2830188679245283,0.6,1.325
GVG,LWD,0.24528301886792453,0.5,1.325
I3L,LRR,0.20754716981132076,0.27499999999999997,1.3249999999999997
HW0,ARZ,0.24528301886792453,0.6499999999999999,1.3249999999999997
LWD,GVG,0.24528301886792453,0.6499999999999999,1.3249999999999997
MG8,XZC,0.20754716981132076,0.5238095238095238,1.3219954648526078
XZC,MG8,0.20754716981132076,0.5238095238095238,1.3219954648526078
8AK,10Y,0.24528301886792453,0.7222222222222223,1.3199233716475098
10Y,8AK,0.24528301886792453,0.4482758620689655,1.3199233716475096
206,GSI,0.20754716981132076,0.6470588235294118,1.3190045248868778
GSI,206,0.20754716981132076,0.4230769230769231,1.3190045248868778
GVG,144,0.20754716981132076,0.4230769230769231,1.3190045248868778
144,GVG,0.20754716981132076,0.6470588235294118,1.3190045248868778
84J,OXO,0.22641509433962265,0.5454545454545454,1.3140495867768593
OXO,84J,0.22641509433962265,0.5454545454545454,1.3140495867768593
MG8,HJ3,0.24528301886792453,0.6190476190476191,1.3123809523809524
HJ3,MG8,0.24528301886792453,0.52,1.3123809523809524
ZX5,MG8,0.3018867924528302,0.5161290322580645,1.3026113671274961
MG8,ZX5,0.3018867924528302,0.7619047619047619,1.3026113671274961
AQO,VW7,0.2641509433962264,0.736842105263158,1.3017543859649123
VW7,AQO,0.2641509433962264,0.4666666666666667,1.3017543859649123
CGS,PW7,0.20754716981132076,0.7333333333333334,1.2955555555555558
PW7,CGS,0.20754716981132076,0.3666666666666667,1.2955555555555558
70H,B7G,0.20754716981132076,0.44,1.2955555555555556
B7G,70H,0.20754716981132076,0.6111111111111112,1.2955555555555556
PW7,OXO,0.3018867924528302,0.5333333333333333,1.2848484848484847
OXO,PW7,0.3018867924528302,0.7272727272727272,1.2848484848484847
PW7,84J,0.3018867924528302,0.5333333333333333,1.2848484848484847
84J,PW7,0.3018867924528302,0.7272727272727272,1.2848484848484847
PKN,144,0.2641509433962264,0.411764705882353,1.2837370242214534
144,PKN,0.2641509433962264,0.823529411764706,1.2837370242214534
ZX5,LWD,0.2830188679245283,0.4838709677419355,1.282258064516129
LWD,ZX5,0.2830188679245283,0.7499999999999999,1.2822580645161288
S30,52T,0.20754716981132076,0.9166666666666667,1.2785087719298247
52T,S30,0.20754716981132076,0.2894736842105263,1.2785087719298245
LWD,70H,0.22641509433962265,0.6,1.272
70H,LWD,0.22641509433962265,0.48,1.2719999999999998
GVG,XZC,0.24528301886792453,0.5,1.2619047619047619
VW7,MG8,0.2830188679245283,0.5,1.2619047619047619
MG8,VW7,0.2830188679245283,0.7142857142857142,1.2619047619047619
XZC,GVG,0.24528301886792453,0.6190476190476191,1.2619047619047619
XZC,ARZ,0.24528301886792453,0.6190476190476191,1.2619047619047619
OXO,XZC,0.20754716981132076,0.5,1.2619047619047619
84J,LRU,0.41509433962264153,1.0,1.2619047619047619
ZJG,C3Y,0.22641509433962265,1.0,1.2619047619047619
C3Y,ZJG,0.22641509433962265,0.2857142857142857,1.2619047619047619
LRU,3MC,0.20754716981132076,0.2619047619047619,1.2619047619047619
3MC,LRU,0.20754716981132076,1.0,1.2619047619047619
ARZ,XZC,0.24528301886792453,0.5,1.2619047619047619
UCR,C3Y,0.2830188679245283,1.0,1.2619047619047619
C3Y,UCR,0.2830188679245283,0.3571428571428571,1.2619047619047619
LRU,84J,0.41509433962264153,0.5238095238095238,1.2619047619047619
XZC,OXO,0.20754716981132076,0.5238095238095238,1.2619047619047619
AQO,Z99,0.2641509433962264,0.736842105263158,1.2597623089983023
Z99,AQO,0.2641509433962264,0.45161290322580644,1.2597623089983023
GVG,GSI,0.3018867924528302,0.6153846153846153,1.254437869822485
GSI,GVG,0.3018867924528302,0.6153846153846153,1.254437869822485
8LP,IW1,0.39622641509433965,0.5675675675675677,1.2533783783783785
IW1,8LP,0.39622641509433965,0.875,1.2533783783783785
2K4,AQO,0.24528301886792453,0.4482758620689655,1.2504537205081672
10Y,AQO,0.24528301886792453,0.4482758620689655,1.2504537205081672
AQO,2K4,0.24528301886792453,0.6842105263157895,1.250453720508167
AQO,10Y,0.24528301886792453,0.6842105263157895,1.250453720508167
HW0,B2B,0.3018867924528302,0.7999999999999999,1.2470588235294118
B2B,HW0,0.3018867924528302,0.47058823529411764,1.2470588235294116
NVL,IW1,0.41509433962264153,0.5641025641025642,1.245726495726496
IW1,NVL,0.41509433962264153,0.9166666666666667,1.245726495726496
B7G,ARZ,0.20754716981132076,0.6111111111111112,1.2457264957264957
ARZ,B7G,0.20754716981132076,0.4230769230769231,1.2457264957264957
10Y,HJ3,0.32075471698113206,0.5862068965517241,1.242758620689655
HJ3,10Y,0.32075471698113206,0.6799999999999999,1.242758620689655
HXR,B7G,0.3018867924528302,0.4210526315789474,1.2397660818713452
B7G,HXR,0.3018867924528302,0.888888888888889,1.2397660818713452
8AK,ZX5,0.24528301886792453,0.7222222222222223,1.234767025089606
ZX5,8AK,0.24528301886792453,0.41935483870967744,1.234767025089606
L28,UZI,0.22641509433962265,0.27906976744186046,1.2325581395348837
UZI,L28,0.22641509433962265,1.0,1.2325581395348837
FYD,QFK,0.24528301886792453,0.3023255813953488,1.2325581395348837
QFK,FYD,0.24528301886792453,1.0,1.2325581395348837
B2B,AQO,0.2830188679245283,0.4411764705882353,1.2306501547987616
QOR,PKN,0.2830188679245283,0.7894736842105263,1.2306501547987616
AQO,B2B,0.2830188679245283,0.7894736842105263,1.2306501547987616
PKN,QOR,0.2830188679245283,0.4411764705882353,1.2306501547987616
6KO,FQC,0.2830188679245283,0.8333333333333334,1.226851851851852
FQC,6KO,0.2830188679245283,0.4166666666666667,1.226851851851852
ARZ,HJ3,0.2830188679245283,0.5769230769230769,1.223076923076923
HJ3,ARZ,0.2830188679245283,0.6,1.223076923076923
NVL,HW0,0.33962264150943394,0.46153846153846156,1.223076923076923
HW0,NVL,0.33962264150943394,0.8999999999999999,1.223076923076923
10Y,B7G,0.22641509433962265,0.41379310344827586,1.2183908045977012
B7G,10Y,0.22641509433962265,0.6666666666666667,1.2183908045977012
MG8,10Y,0.2641509433962264,0.6666666666666666,1.2183908045977012
10Y,MG8,0.2641509433962264,0.4827586206896552,1.2183908045977012
8LP,HW0,0.32075471698113206,0.4594594594594595,1.2175675675675675
HW0,8LP,0.32075471698113206,0.8499999999999999,1.2175675675675675
OWA,UCR,0.20754716981132076,0.34375000000000006,1.2145833333333336
UCR,OWA,0.20754716981132076,0.7333333333333334,1.2145833333333336
IW1,HW0,0.20754716981132076,0.45833333333333337,1.2145833333333333
HW0,IW1,0.20754716981132076,0.5499999999999999,1.2145833333333331
GVG,8LP,0.41509433962264153,0.8461538461538461,1.2120582120582122
8LP,GVG,0.41509433962264153,0.5945945945945946,1.2120582120582122
ZX5,IW1,0.32075471698113206,0.5483870967741935,1.211021505376344
IW1,ZX5,0.32075471698113206,0.7083333333333333,1.211021505376344
PW7,52T,0.49056603773584906,0.8666666666666667,1.2087719298245616
CGS,52T,0.24528301886792453,0.8666666666666667,1.2087719298245616
VW7,QOR,0.24528301886792453,0.43333333333333335,1.2087719298245616
QOR,VW7,0.24528301886792453,0.6842105263157895,1.2087719298245614
52T,PW7,0.49056603773584906,0.6842105263157895,1.2087719298245614
52T,CGS,0.24528301886792453,0.34210526315789475,1.2087719298245614
MEL,UCR,0.2641509433962264,0.3414634146341463,1.2065040650406504
UCR,MEL,0.2641509433962264,0.9333333333333333,1.2065040650406504
QFK,CQK,0.24528301886792453,1.0,1.2045454545454546
CQK,QFK,0.24528301886792453,0.29545454545454547,1.2045454545454546
GVG,NVL,0.4339622641509434,0.8846153846153847,1.2021696252465486
NVL,GVG,0.4339622641509434,0.5897435897435898,1.2021696252465484
GVG,B2B,0.37735849056603776,0.7692307692307693,1.1990950226244346
B2B,GVG,0.37735849056603776,0.5882352941176471,1.1990950226244343
PW7,B2B,0.4339622641509434,0.7666666666666667,1.1950980392156865
B2B,PW7,0.4339622641509434,0.6764705882352942,1.1950980392156865
GVG,2K4,0.32075471698113206,0.6538461538461539,1.1949602122015917
2K4,GVG,0.32075471698113206,0.5862068965517241,1.1949602122015914
LRU,206,0.3018867924528302,0.38095238095238093,1.1876750700280112
XZC,B2B,0.3018867924528302,0.7619047619047619,1.1876750700280112
B2B,XZC,0.3018867924528302,0.47058823529411764,1.1876750700280112
XZC,PKN,0.3018867924528302,0.7619047619047619,1.1876750700280112
206,LRU,0.3018867924528302,0.9411764705882353,1.1876750700280112
PKN,XZC,0.3018867924528302,0.47058823529411764,1.1876750700280112
S30,W41,0.20754716981132076,0.9166666666666667,1.184959349593496
UZI,WHL,0.20754716981132076,0.9166666666666667,1.184959349593496
WHL,UZI,0.20754716981132076,0.2682926829268293,1.184959349593496
W41,S30,0.20754716981132076,0.2682926829268293,1.184959349593496
ZX5,GSI,0.33962264150943394,0.5806451612903226,1.1836228287841193
ZX5,NVL,0.5094339622641509,0.8709677419354839,1.1836228287841193
NVL,ZX5,0.5094339622641509,0.6923076923076924,1.1836228287841193
GSI,ZX5,0.33962264150943394,0.6923076923076923,1.183622828784119
IW1,L28,0.4339622641509434,0.9583333333333334,1.1812015503875968
L28,IW1,0.4339622641509434,0.5348837209302325,1.1812015503875968
GSI,QOR,0.20754716981132076,0.4230769230769231,1.180161943319838
QOR,GSI,0.20754716981132076,0.5789473684210527,1.180161943319838
AQO,ARZ,0.20754716981132076,0.5789473684210527,1.180161943319838
QOR,ARZ,0.20754716981132076,0.5789473684210527,1.180161943319838
ARZ,AQO,0.20754716981132076,0.4230769230769231,1.180161943319838
HXR,GSI,0.41509433962264153,0.5789473684210527,1.180161943319838
GSI,HXR,0.41509433962264153,0.8461538461538461,1.180161943319838
ARZ,QOR,0.20754716981132076,0.4230769230769231,1.180161943319838
8AK,SKG,0.3018867924528302,0.888888888888889,1.1777777777777778
SKG,8AK,0.3018867924528302,0.39999999999999997,1.1777777777777778
GVG,ARZ,0.2830188679245283,0.5769230769230769,1.1760355029585798
ARZ,GVG,0.2830188679245283,0.5769230769230769,1.1760355029585798
OXO,NVL,0.3584905660377358,0.8636363636363635,1.1736596736596736
NVL,OXO,0.3584905660377358,0.48717948717948717,1.1736596736596736
OWA,IW1,0.32075471698113206,0.53125,1.1731770833333333
IW1,OWA,0.32075471698113206,0.7083333333333333,1.1731770833333333
4ZE,HW0,0.3584905660377358,0.441860465116279,1.1709302325581392
HW0,4ZE,0.3584905660377358,0.9499999999999998,1.1709302325581392
QOR,ZX5,0.24528301886792453,0.6842105263157895,1.169779286926995
Z99,QOR,0.24528301886792453,0.41935483870967744,1.169779286926995
QOR,Z99,0.24528301886792453,0.6842105263157895,1.169779286926995
ZX5,QOR,0.24528301886792453,0.41935483870967744,1.169779286926995
WHL,XZC,0.3584905660377358,0.4634146341463414,1.1695702671312425
MEL,MG8,0.3584905660377358,0.4634146341463414,1.1695702671312425
XZC,MEL,0.3584905660377358,0.9047619047619047,1.1695702671312425
MEL,XZC,0.3584905660377358,0.4634146341463414,1.1695702671312425
MG8,MEL,0.3584905660377358,0.9047619047619047,1.1695702671312425
XZC,WHL,0.3584905660377358,0.9047619047619047,1.1695702671312425
B2B,IW1,0.33962264150943394,0.5294117647058824,1.1691176470588236
206,SKG,0.2830188679245283,0.8823529411764706,1.1691176470588234
SKG,144,0.2830188679245283,0.37499999999999994,1.1691176470588234
144,SKG,0.2830188679245283,0.8823529411764706,1.1691176470588234
SKG,206,0.2830188679245283,0.37499999999999994,1.1691176470588234
IW1,B2B,0.33962264150943394,0.7499999999999999,1.1691176470588234
AQO,XX1,0.33962264150943394,0.9473684210526316,1.167686658506732
XX1,AQO,0.33962264150943394,0.41860465116279066,1.167686658506732
GSI,MG8,0.22641509433962265,0.46153846153846156,1.164835164835165
ARZ,C3Y,0.4528301886792453,0.9230769230769231,1.164835164835165
NX3,XZC,0.33962264150943394,0.46153846153846156,1.164835164835165
XZC,NVL,0.33962264150943394,0.8571428571428571,1.164835164835165
GVG,MG8,0.22641509433962265,0.46153846153846156,1.164835164835165
RF5,NX3,0.22641509433962265,0.8571428571428572,1.164835164835165
ARZ,MG8,0.22641509433962265,0.46153846153846156,1.164835164835165
XZC,NX3,0.33962264150943394,0.8571428571428571,1.164835164835165
NVL,XZC,0.33962264150943394,0.46153846153846156,1.164835164835165
QFK,C3Y,0.22641509433962265,0.9230769230769231,1.164835164835165
NX3,RF5,0.22641509433962265,0.3076923076923077,1.164835164835165
MG8,ARZ,0.22641509433962265,0.5714285714285714,1.1648351648351647
MG8,GVG,0.22641509433962265,0.5714285714285714,1.1648351648351647
MG8,GSI,0.22641509433962265,0.5714285714285714,1.1648351648351647
C3Y,ARZ,0.4528301886792453,0.5714285714285714,1.1648351648351647
C3Y,QFK,0.22641509433962265,0.2857142857142857,1.1648351648351647
84J,2K4,0.2641509433962264,0.6363636363636364,1.1630094043887147
84J,10Y,0.2641509433962264,0.6363636363636364,1.1630094043887147
10Y,84J,0.2641509433962264,0.4827586206896552,1.1630094043887147
2K4,84J,0.2641509433962264,0.4827586206896552,1.1630094043887147
HXR,VW7,0.4716981132075472,0.6578947368421053,1.1622807017543861
VW7,HXR,0.4716981132075472,0.8333333333333334,1.1622807017543861
144,FYD,0.3018867924528302,0.9411764705882353,1.1600547195622435
FYD,144,0.3018867924528302,0.3720930232558139,1.1600547195622433
OWA,VW7,0.39622641509433965,0.6562500000000001,1.1593750000000003
VW7,OWA,0.39622641509433965,0.7000000000000001,1.159375
NVL,B2B,0.5471698113207547,0.7435897435897436,1.1591251885369533
B2B,NVL,0.5471698113207547,0.8529411764705883,1.1591251885369533
UZI,C3Y,0.20754716981132076,0.9166666666666667,1.1567460317460319
C3Y,UZI,0.20754716981132076,0.2619047619047619,1.1567460317460319
XZC,IW1,0.20754716981132076,0.5238095238095238,1.1567460317460319
UZI,LRU,0.20754716981132076,0.9166666666666667,1.1567460317460319
C3Y,IW1,0.41509433962264153,0.5238095238095238,1.1567460317460319
IW1,C3Y,0.41509433962264153,0.9166666666666667,1.1567460317460319
IW1,XZC,0.20754716981132076,0.45833333333333337,1.1567460317460319
LRU,UZI,0.20754716981132076,0.2619047619047619,1.1567460317460319
MEL,AQO,0.32075471698113206,0.4146341463414634,1.1566110397946086
MEL,QOR,0.32075471698113206,0.4146341463414634,1.1566110397946086
QOR,MEL,0.32075471698113206,0.8947368421052632,1.1566110397946083
AQO,MEL,0.32075471698113206,0.8947368421052632,1.1566110397946083
OXO,HJ3,0.22641509433962265,0.5454545454545454,1.1563636363636363
70H,OXO,0.22641509433962265,0.48,1.1563636363636363
HJ3,CQK,0.4528301886792453,0.96,1.1563636363636363
CQK,HJ3,0.4528301886792453,0.5454545454545454,1.1563636363636363
OXO,70H,0.22641509433962265,0.5454545454545454,1.1563636363636363
HJ3,OXO,0.22641509433962265,0.48,1.1563636363636363
ZX5,8LP,0.4716981132075472,0.8064516129032259,1.1551874455100264
8LP,ZX5,0.4716981132075472,0.6756756756756758,1.1551874455100264
ARZ,VW7,0.32075471698113206,0.6538461538461539,1.1551282051282052
VW7,ARZ,0.32075471698113206,0.5666666666666667,1.155128205128205
QOR,2K4,0.22641509433962265,0.6315789473684211,1.1542649727767698
2K4,QOR,0.22641509433962265,0.41379310344827586,1.1542649727767695
XAE,HW0,0.37735849056603776,0.4347826086956522,1.1521739130434783
HW0,XAE,0.37735849056603776,1.0,1.1521739130434783
XAE,GVG,0.49056603773584906,0.5652173913043478,1.1521739130434783
AQO,61C,0.3584905660377358,1.0,1.1521739130434783
ZJG,61C,0.22641509433962265,1.0,1.1521739130434783
GVG,XAE,0.49056603773584906,1.0,1.1521739130434783
IW1,XAE,0.4528301886792453,1.0,1.1521739130434783
XAE,IW1,0.4528301886792453,0.5217391304347826,1.1521739130434783
XAE,UCR,0.2830188679245283,0.32608695652173914,1.1521739130434783
UCR,XAE,0.2830188679245283,1.0,1.1521739130434783
61C,CGS,0.2830188679245283,0.32608695652173914,1.1521739130434783
CGS,61C,0.2830188679245283,1.0,1.1521739130434783
61C,LRR,0.20754716981132076,0.2391304347826087,1.1521739130434783
LRR,61C,0.20754716981132076,1.0,1.1521739130434783
61C,UZI,0.22641509433962265,0.2608695652173913,1.1521739130434783
UZI,61C,0.22641509433962265,1.0,1.1521739130434783
61C,ZJG,0.22641509433962265,0.2608695652173913,1.1521739130434783
61C,AQO,0.3584905660377358,0.4130434782608695,1.1521739130434783
CGS,4ZE,0.2641509433962264,0.9333333333333333,1.1503875968992248
PW7,XX1,0.5283018867924528,0.9333333333333333,1.1503875968992248
PW7,L28,0.5283018867924528,0.9333333333333333,1.1503875968992248
L28,PW7,0.5283018867924528,0.6511627906976744,1.1503875968992248
4ZE,CGS,0.2641509433962264,0.3255813953488372,1.1503875968992248
FYD,CGS,0.2641509433962264,0.3255813953488372,1.1503875968992248
CGS,FYD,0.2641509433962264,0.9333333333333333,1.1503875968992248
XX1,PW7,0.5283018867924528,0.6511627906976744,1.1503875968992248
OXO,CQK,0.39622641509433965,0.9545454545454546,1.149793388429752
CQK,OXO,0.39622641509433965,0.4772727272727273,1.149793388429752
WHL,B7G,0.3018867924528302,0.39024390243902435,1.1490514905149052
B7G,WHL,0.3018867924528302,0.888888888888889,1.1490514905149052
MEL,B7G,0.3018867924528302,0.39024390243902435,1.1490514905149052
B7G,MEL,0.3018867924528302,0.888888888888889,1.1490514905149052
QOR,B2B,0.2641509433962264,0.736842105263158,1.148606811145511
B2B,QOR,0.2641509433962264,0.411764705882353,1.148606811145511
8LP,LWD,0.3018867924528302,0.43243243243243246,1.145945945945946
8LP,UCR,0.22641509433962265,0.32432432432432434,1.145945945945946
UCR,8LP,0.22641509433962265,0.8,1.145945945945946
LWD,8LP,0.3018867924528302,0.7999999999999999,1.145945945945946
FQC,8AK,0.2641509433962264,0.3888888888888889,1.1450617283950617
8AK,FQC,0.2641509433962264,0.7777777777777778,1.1450617283950617
RF5,XX1,0.24528301886792453,0.9285714285714286,1.1445182724252492
XX1,RF5,0.24528301886792453,0.3023255813953488,1.1445182724252492
NVL,QOR,0.3018867924528302,0.4102564102564103,1.144399460188934
NX3,QOR,0.3018867924528302,0.4102564102564103,1.144399460188934
QOR,NX3,0.3018867924528302,0.8421052631578948,1.144399460188934
QOR,NVL,0.3018867924528302,0.8421052631578948,1.144399460188934
SKG,84J,0.3584905660377358,0.4749999999999999,1.1443181818181816
84J,SKG,0.3584905660377358,0.8636363636363635,1.1443181818181816
OXO,SKG,0.3584905660377358,0.8636363636363635,1.1443181818181816
SKG,OXO,0.3584905660377358,0.4749999999999999,1.1443181818181816
B2B,CGS,0.20754716981132076,0.3235294117647059,1.143137254901961
B2B,VW7,0.41509433962264153,0.6470588235294118,1.143137254901961
VW7,B2B,0.41509433962264153,0.7333333333333334,1.143137254901961
B2B,UCR,0.20754716981132076,0.3235294117647059,1.143137254901961
UCR,B2B,0.20754716981132076,0.7333333333333334,1.143137254901961
CGS,B2B,0.20754716981132076,0.7333333333333334,1.143137254901961
PW7,144,0.20754716981132076,0.3666666666666667,1.143137254901961
144,PW7,0.20754716981132076,0.6470588235294118,1.143137254901961
ARZ,70H,0.2641509433962264,0.5384615384615384,1.1415384615384614
70H,ARZ,0.2641509433962264,0.5599999999999999,1.1415384615384614
ZX5,PW7,0.37735849056603776,0.6451612903225807,1.1397849462365592
PW7,ZX5,0.37735849056603776,0.6666666666666667,1.1397849462365592
ARZ,B2B,0.3584905660377358,0.7307692307692307,1.1391402714932126
B2B,ARZ,0.3584905660377358,0.5588235294117647,1.1391402714932126
4ZE,GVG,0.4528301886792453,0.5581395348837209,1.1377459749552772
GVG,4ZE,0.4528301886792453,0.9230769230769231,1.1377459749552772
CQK,6KO,0.32075471698113206,0.38636363636363635,1.1376262626262628
6KO,CQK,0.32075471698113206,0.9444444444444444,1.1376262626262625
C3Y,VW7,0.5094339622641509,0.6428571428571428,1.1357142857142857
I3L,RF5,0.22641509433962265,0.3,1.1357142857142857
MG8,SKG,0.33962264150943394,0.8571428571428571,1.1357142857142857
RF5,I3L,0.22641509433962265,0.8571428571428572,1.1357142857142857
VW7,C3Y,0.5094339622641509,0.9,1.1357142857142857
SKG,MG8,0.33962264150943394,0.44999999999999996,1.1357142857142855
4ZE,HJ3,0.4339622641509434,0.5348837209302325,1.133953488372093
L28,HJ3,0.4339622641509434,0.5348837209302325,1.133953488372093
HJ3,4ZE,0.4339622641509434,0.92,1.133953488372093
HJ3,L28,0.4339622641509434,0.92,1.133953488372093
B2B,84J,0.3018867924528302,0.47058823529411764,1.1336898395721924
84J,B2B,0.3018867924528302,0.7272727272727272,1.1336898395721924
HXR,OWA,0.49056603773584906,0.6842105263157895,1.1332236842105263
OWA,HXR,0.49056603773584906,0.8125,1.1332236842105263
NVL,PW7,0.4716981132075472,0.6410256410256411,1.1324786324786327
PW7,NVL,0.4716981132075472,0.8333333333333334,1.1324786324786327
NVL,8AK,0.2830188679245283,0.38461538461538464,1.1324786324786327
8AK,NVL,0.2830188679245283,0.8333333333333334,1.1324786324786327
10Y,XZC,0.24528301886792453,0.4482758620689655,1.1313628899835797
XZC,10Y,0.24528301886792453,0.6190476190476191,1.1313628899835797
OWA,W41,0.5283018867924528,0.875,1.1310975609756098
OWA,MEL,0.5283018867924528,0.875,1.1310975609756098
MEL,OWA,0.5283018867924528,0.6829268292682926,1.1310975609756098
W41,OWA,0.5283018867924528,0.6829268292682926,1.1310975609756098
70H,VW7,0.3018867924528302,0.64,1.1306666666666667
HJ3,PW7,0.3018867924528302,0.64,1.1306666666666667
PW7,HJ3,0.3018867924528302,0.5333333333333333,1.1306666666666667
VW7,70H,0.3018867924528302,0.5333333333333333,1.1306666666666667
L28,S30,0.20754716981132076,0.2558139534883721,1.12984496124031
S30,4ZE,0.20754716981132076,0.9166666666666667,1.12984496124031
UZI,FYD,0.20754716981132076,0.9166666666666667,1.12984496124031
S30,L28,0.20754716981132076,0.9166666666666667,1.12984496124031
ZJG,L28,0.20754716981132076,0.9166666666666667,1.12984496124031
L28,ZJG,0.20754716981132076,0.2558139534883721,1.12984496124031
XX1,ZJG,0.20754716981132076,0.2558139534883721,1.12984496124031
FYD,S30,0.20754716981132076,0.2558139534883721,1.12984496124031
4ZE,S30,0.20754716981132076,0.2558139534883721,1.12984496124031
FYD,UZI,0.20754716981132076,0.2558139534883721,1.12984496124031
S30,FYD,0.20754716981132076,0.9166666666666667,1.12984496124031
ZJG,XX1,0.20754716981132076,0.9166666666666667,1.12984496124031
IW1,XX1,0.41509433962264153,0.9166666666666667,1.12984496124031
XX1,IW1,0.41509433962264153,0.5116279069767442,1.12984496124031
OWA,OXO,0.2830188679245283,0.46875,1.1292613636363635
OXO,OWA,0.2830188679245283,0.6818181818181818,1.1292613636363635
LRU,AQO,0.32075471698113206,0.4047619047619047,1.1290726817042607
AQO,LRU,0.32075471698113206,0.8947368421052632,1.1290726817042607
B2B,2K4,0.39622641509433965,0.6176470588235294,1.1288032454361054
2K4,B2B,0.39622641509433965,0.7241379310344828,1.1288032454361054
ZYU,ZJG,0.22641509433962265,0.2553191489361702,1.127659574468085
56W,3MC,0.20754716981132076,0.23404255319148937,1.127659574468085
ZJG,ZYU,0.22641509433962265,1.0,1.127659574468085
8AK,56W,0.33962264150943394,1.0,1.127659574468085
56W,8AK,0.33962264150943394,0.38297872340425526,1.127659574468085
3MC,ZYU,0.20754716981132076,1.0,1.127659574468085
3MC,56W,0.20754716981132076,1.0,1.127659574468085
ZYU,3MC,0.20754716981132076,0.23404255319148937,1.127659574468085
56W,LRR,0.20754716981132076,0.23404255319148937,1.127659574468085
LRR,56W,0.20754716981132076,1.0,1.127659574468085
HW0,SKG,0.32075471698113206,0.8499999999999999,1.1262499999999998
SKG,HW0,0.32075471698113206,0.42499999999999993,1.1262499999999998
B7G,B2B,0.24528301886792453,0.7222222222222223,1.1258169934640525
FQC,206,0.24528301886792453,0.36111111111111116,1.1258169934640525
B2B,B7G,0.24528301886792453,0.3823529411764706,1.1258169934640525
206,FQC,0.24528301886792453,0.7647058823529412,1.1258169934640525
8AK,PKN,0.24528301886792453,0.7222222222222223,1.1258169934640525
PKN,8AK,0.24528301886792453,0.3823529411764706,1.1258169934640525
8LP,C3Y,0.6226415094339622,0.8918918918918919,1.1254826254826253
C3Y,8LP,0.6226415094339622,0.7857142857142856,1.1254826254826253
ZX5,52T,0.4716981132075472,0.8064516129032259,1.1247877758913414
52T,ZX5,0.4716981132075472,0.6578947368421053,1.1247877758913414
GSI,10Y,0.3018867924528302,0.6153846153846153,1.1246684350132625
10Y,GSI,0.3018867924528302,0.5517241379310345,1.1246684350132625
OXO,C3R,0.39622641509433965,0.9545454545454546,1.1242424242424243
C3R,OXO,0.39622641509433965,0.4666666666666667,1.1242424242424243
FQC,52T,0.5471698113207547,0.8055555555555556,1.1235380116959066
52T,FQC,0.5471698113207547,0.7631578947368421,1.1235380116959066
